created_at,id,full_text,lang,retweet_count,favorite_count
Sat Nov 10 11:13:25 +0000 2018,1061215246361288704,@gioxira Menina cristã,pt,0,0
Sat Nov 10 09:28:32 +0000 2018,1061188851845214208,"Ontem na aula de ECDH, o que mais tinha era de todas as idades:

Homem achando que vai salvar o mundo com o seu argumento;

Homem interrompendo com seu argumento;

Homem explicando com o seu argumento.

Misericórdia, foi difícil ser uma mulher naquele debate.",pt,0,1
Sat Nov 10 09:23:57 +0000 2018,1061187695437852673,@gioxira Todo dia um homem te interrompendo para mostrar que sabe mais.,pt,0,0
Sat Nov 10 00:59:04 +0000 2018,1061060637852422144,"""Um pedreiro ruim é a prova viva da irresponsabilidade"" - gi",pt,0,0
Fri Nov 09 03:03:35 +0000 2018,1060729585409638402,@hobispierre Burguesa safada,es,0,1
Fri Nov 09 02:57:05 +0000 2018,1060727948964216838,@pequena_witch CR PQ NOS MATOU,pt,0,1
Thu Nov 08 13:54:49 +0000 2018,1060531085312966656,Puta que pariu. Acabei de entrar na minha cozinha e fui PISOTEADA por passarinhos assustados com a minha presença na MINHA COZINHA.,pt,0,2
Thu Nov 08 13:52:49 +0000 2018,1060530583791640576,@nimbussx Eu nesse exato momento.,pt,0,0
Thu Nov 08 13:52:02 +0000 2018,1060530388479676416,Importante:,es,0,0
Wed Nov 07 19:25:42 +0000 2018,1060251968126574592,Fiz aquela comidinha vegana top! Batata frita com arroz s2,pt,0,3
Tue Nov 06 23:38:43 +0000 2018,1059953254669471744,"@rakeuzebio @gioxira ""Sou linda"" - NUNES, Lilian. E é mesmo, nunca duvidei.",pt,0,0
Tue Nov 06 20:23:53 +0000 2018,1059904222177705984,A Thaís mandando a real pra macho escroto é uma das minhas inspirações!,pt,0,0
Tue Nov 06 02:56:18 +0000 2018,1059640589224951808,Eu quero deitar e chorar no colo de Deus.,pt,0,5
Sun Nov 04 18:36:39 +0000 2018,1059152459585806336,"É muito engraçado que toda vez que venho estudar no Sesc, sempre têm muitos velhinhos lendo jornais. É pra isso que eu faço faculdade, seus fofinhos.",pt,0,1
Sun Nov 04 18:32:20 +0000 2018,1059151375370723328,@whoiscrca começa assim,pt,0,1
Sun Nov 04 14:04:32 +0000 2018,1059083980371386374,RT @nimbussx: o problema da nossa juventude é que nossa militância se tornou fazer tweet de lacração ao invés de botar fogo em pneu,pt,0,0
Sun Nov 04 13:30:52 +0000 2018,1059075510138011648,"RT @fodasemeuamigo: molecada da escola publica que ta indo fazer o ENEM: força vcs conseguem, se nao conseguirem nao tem problema uma nota…",pt,0,0
Sun Nov 04 13:28:26 +0000 2018,1059074896565862401,@ohsilvestri Miga pra que Enem?,pt,0,0
Sun Nov 04 13:26:27 +0000 2018,1059074398232166400,"Fui ver um corte para cabelinhos como o meu, aqui em Bauru, e era 105 reais, CENTO E CINCO REAIS! Mano",pt,0,4
Sun Nov 04 05:00:55 +0000 2018,1058947174380257282,"@hobispierre Um tweet sensato, vai ser top ☝",pt,0,0
Sun Nov 04 04:52:17 +0000 2018,1058945002972295168,RT @unolipa: eu tuitando q odeio homens https://t.co/DjIWYuDRjc,pt,0,0
Fri Nov 02 19:38:37 +0000 2018,1058443280487272450,"No aniversário da república, seria legal entrevistar um monarquista para compor a reportagem ☝",pt,0,0
Fri Nov 02 19:36:36 +0000 2018,1058442773005787140,"""Porque o meu texto tem 40 páginas""

""Problema é seu""

Amo meus amigos sem senso e os grossos sensatos, fofos!",pt,0,1
Fri Nov 02 16:54:27 +0000 2018,1058401964286009346,"Eu e minha companheira Dara, vamos produzir conhecimento acadêmico.",pt,0,1
Fri Nov 02 16:54:00 +0000 2018,1058401854638514176,Hoje eu tô pro crime.,pt,0,1
Fri Nov 02 16:53:17 +0000 2018,1058401671318003717,@hobispierre Glória a deux menos concorrência,pt,0,0
Fri Nov 02 16:53:01 +0000 2018,1058401605291331584,@gioxira Quer chá de gengibre?,pt,0,0
Thu Nov 01 19:52:47 +0000 2018,1058084456500736002,@_bluuz_ @fzzlp Força,pt,0,0
Thu Nov 01 19:49:16 +0000 2018,1058083572693778432,"@Kimcorrea06 Lava logo, Kim!!!",pt,0,1
Thu Nov 01 19:47:30 +0000 2018,1058083129523650561,"Ele chegou a conclusão que vai ser uma bosta, e eu confio nesse homem.",pt,0,1
Thu Nov 01 16:32:59 +0000 2018,1058034177134727173,"Meu pai mandando áudio no WhatsApp é tipo eu mandando e-mail para os professores:

""Bom dia Yasmin, ontem a gente tava conversando sobre os homens que vão liderar o país e chegamos a conclusão...""

Ahhhhh",pt,0,1
Thu Nov 01 13:49:31 +0000 2018,1057993037794697217,@_rebkj Stop,en,0,0
Wed Oct 31 22:02:35 +0000 2018,1057754736496132096,"""Se algum jornalista iniciante falar que adora fazer perfis, desconfie"", aqui uma lacuna de nome, pois a memória me falha e nem lembro qual jornalista disse isso, mas super concordo com ele.",pt,0,1
Wed Oct 31 00:19:20 +0000 2018,1057426762425122816,"Se for para ser uma ""chata de galocha"" tipo a Suely, eu aceito essa nomeação com maior orgulho.",pt,0,2
Tue Oct 30 23:45:02 +0000 2018,1057418129482104833,"@gioxira Não, se você tem aula com o Cazani.",pt,0,0
Tue Oct 30 19:17:10 +0000 2018,1057350716732391426,@gioxira @jhoverthemoon vamos iraaaaaa,es,0,0
Tue Oct 30 18:52:03 +0000 2018,1057344397216530432,@jhoverthemoon Eu!!!,und,0,0
Tue Oct 30 14:45:21 +0000 2018,1057282314751918080,"Ultimamente, eu tô muito twitteira.",pt,0,1
Tue Oct 30 14:44:29 +0000 2018,1057282095373000704,"@gioxira Rivalidade, poc",es,0,0
Tue Oct 30 14:44:21 +0000 2018,1057282062389002243,@gioxira Incentivo a slá o que feminina,pt,0,0
Tue Oct 30 14:43:48 +0000 2018,1057281924836802561,@veraholtzirreal Ícone acessível,pt,0,0
Tue Oct 30 00:15:29 +0000 2018,1057063402735058945,"Beto: ""Nossa, eu realmente tô com medo de morrer""
Ira: ""Nossa, querido, agora que você percebeu que é uma poc e negra?!""",pt,0,4
Mon Oct 29 22:20:31 +0000 2018,1057034471105552384,@gioxira Para de twittar e chegue logo.,pt,0,0
Mon Oct 29 21:04:40 +0000 2018,1057015384820408321,"Quando alguém da classe média vem com Papinho de ""pipi no popo porque os auxílios sociais...""

MEU BEM, TU CALA A BOQUINHA QUE NÃO É TEU LUGAR DE FALA",pt,0,3
Mon Oct 29 21:00:42 +0000 2018,1057014385749749761,Porque classe média sofre https://t.co/R7j2qEgWip,pt,0,1
Mon Oct 29 14:36:45 +0000 2018,1056917759437819905,"Adoro a Márcia e o Napoli porque eles respondem rapidamente meus e-mails, sempre. E são uns xuxuzinhos!",pt,0,0
Mon Oct 29 14:34:10 +0000 2018,1056917110369239040,"O valor das inscrições é grátis, não percam.",pt,0,0
Mon Oct 29 14:27:18 +0000 2018,1056915382735376384,"RT @fegualbe: Papo sério agora

Eu não sei se a Unesp sobrevive a gestão do Dória",pt,0,0
Mon Oct 29 14:23:28 +0000 2018,1056914416615280643,"Essa semana, em casa, realizarei oficina de coquetel molotov, o valor das inscrições é de graça. Compareça com um Beck e sua garrafa.",pt,0,3
Sun Oct 28 22:08:40 +0000 2018,1056669102759129088,RT @nimbussx: eu particularmente acho inexplicável como o alexandre frota se tornou um simbolo de inspiração da família tradicional brasile…,pt,0,0
Sun Oct 28 22:07:29 +0000 2018,1056668803009077249,"NORDESTE, POR FAVOR, NOS SALVE!!!",es,0,1
Sat Oct 27 22:51:58 +0000 2018,1056317612559384583,Libriano ou Escorpiano safado? hmmm,pt,0,2
Sat Oct 27 22:51:33 +0000 2018,1056317507995361280,"Lula nasceu no começo de outubro, mas foi registrado neste dia. Qual é a data que ele comemora o aniversário?",pt,0,0
Sat Oct 27 22:46:37 +0000 2018,1056316266246557698,Hoje a Mi descobriu que a casa tem fermento.,pt,0,0
Fri Oct 26 16:30:01 +0000 2018,1055859102038089728,@Leo_Stocco Hahahah,tl,0,1
Thu Oct 25 19:57:03 +0000 2018,1055548813933449217,Você está lendo um tweet,pt,0,1
Thu Oct 25 16:55:13 +0000 2018,1055503056593412097,@lindaechorosa Casal biônico,pt,0,0
Thu Oct 25 16:52:21 +0000 2018,1055502333524799489,"@topssissimo @sayuri_ellen Paga pra ver, zona sul de Tatuí.",pt,0,0
Thu Oct 25 16:26:08 +0000 2018,1055495735511261186,"@topssissimo @sayuri_ellen Eu palpiteira da vida alheia. 
Obs: Parece que estou assistindo um programa chamado ""Casos de família""",pt,0,1
Thu Oct 25 16:24:32 +0000 2018,1055495334519029761,"@gioxira @sayuri_ellen @topssissimo Algum de memória, certeza",pt,0,0
Thu Oct 25 16:24:05 +0000 2018,1055495220484300800,@gioxira @sayuri_ellen @topssissimo Vish,en,0,0
Thu Oct 25 16:19:43 +0000 2018,1055494123711594497,"@gioxira @sayuri_ellen @topssissimo Que grosseria, estou me retirando.",pt,0,0
Thu Oct 25 16:13:51 +0000 2018,1055492644237967360,"@sayuri_ellen @topssissimo Não faz mais que a obrigação, ele em cozinhar e você em comer. Continue.",pt,0,0
Wed Oct 24 04:29:07 +0000 2018,1054952906452033536,"Cheguei em casa, comi igual uma porca e acendi uns incensos. Mas nada me fez superar a aula de hoje. Brazil, i'm devastated.",pt,0,1
Wed Oct 24 04:26:17 +0000 2018,1054952193386786817,"@gioxira Ira!!! Assim terei que acrescentar mais uma graduação no meu texto, fica quieto.",pt,0,0
Wed Oct 24 04:24:30 +0000 2018,1054951744231346176,Às vezes vejo o Twitter como um grande centro de onlines anônimos onde cada um diz o porquê e como conseguiu chegar vivo no final de mais um dia.,pt,0,4
Tue Oct 23 20:54:23 +0000 2018,1054838466998079488,@gioxira Estou chegando com o chá de gengibre!,pt,0,0
Tue Oct 23 20:51:53 +0000 2018,1054837840004202496,@gioxira criando expectativas,es,0,0
Tue Oct 23 20:49:10 +0000 2018,1054837157624496128,"Um pouco bem pouco parecida, só",pt,0,0
Tue Oct 23 20:47:30 +0000 2018,1054836734943526917,EU NÃO SOU A JÚLIAAAAAAAA,pt,0,0
Tue Oct 23 20:41:27 +0000 2018,1054835215682715648,A nova tendência é all star com calça social,pt,0,2
Mon Oct 22 17:19:48 +0000 2018,1054422080744312832,Eu não aguento mais https://t.co/LlvjsQ7NW5,pt,0,0
Mon Oct 22 17:18:40 +0000 2018,1054421795053494273,@teenagedirtbez Todo mundo adora esse momento,pt,0,0
Sun Oct 21 15:22:51 +0000 2018,1054030259602030592,"Eu convidando as pessoas pro rolê:

""Ah, vai ser um rolezin de boas com bolonha e tal""

NÃO VAI SER DE BOA, Yasmin mente",pt,0,1
Tue Mar 31 20:54:22 +0000 2020,1245092092105424897,@_beatoledo Chegou o momento Emma amiga,pt,0,1
Tue Mar 31 17:52:47 +0000 2020,1245046398325870595,"@rakeuzebio Parabéns, você eh linda",pt,0,0
Tue Mar 31 17:21:00 +0000 2020,1245038397888049152,@stocco_g Tirei Modernismo Brasileiro ;)),pt,0,1
Tue Mar 31 15:31:54 +0000 2020,1245010941013565441,"Uma amiga de infância no telefone: ""Aí, Yasmin, cê sabe que eu sou grossona, né? Aí falei pra ele que não dava mais, menina... Você tinha que ver, eu fiz o homem chorar, vê se pode!!!""

Mulheres incríveis e indignadas",pt,0,6
Tue Mar 31 15:26:18 +0000 2020,1245009532234928131,Que vontade de comer uma camponesa (aquela SEM cheddar). Saudade cantina do Sales ;(,pt,0,3
Tue Mar 31 03:22:08 +0000 2020,1244827288853766145,Pensando em me arrumar pra ver ela... Suely Maciel,pt,0,0
Mon Mar 30 23:58:50 +0000 2020,1244776129812193284,@piranhadogta Cadê o link?,pt,0,0
Mon Mar 30 23:58:13 +0000 2020,1244775974933274632,"""Pra defender o Prior tem que ter coragem, na moral"" - VITORIANO, Melissa (2020)",pt,0,4
Mon Mar 30 23:23:28 +0000 2020,1244767227070611458,@lgmmoretto Achei superbacana! Fica tranquilo,pt,0,0
Fri Mar 27 18:59:31 +0000 2020,1243613639464140802,@GoncalvesNero se estivermos lá né kk,pt,0,0
Fri Mar 27 02:33:44 +0000 2020,1243365560873672704,"A cena:

Diana vira uma garrafa de velho barreiro na boca

Vegas inteira: DIANA VOCÊ NÃO TEM VISÍCULAAAA",pt,0,4
Wed Mar 25 19:51:08 +0000 2020,1242901853454635010,E a vô do meu ex que sempre compartilha e comenta minhas fotos de perfil do Facebook 🥰 a maneira como ela demonstra carinho é diferente haha,pt,0,6
Wed Mar 25 17:15:04 +0000 2020,1242862577484529667,@drezzapegos Eu quando chego e falo: quero 4 filõezinhos (¿¿?),pt,0,0
Wed Mar 25 12:36:34 +0000 2020,1242792493126746113,"Os bffs:

Peixes
Libra
Leão
Aquário
Sagitário
Capricórnio
Touro
Escorpião
Câncer
Kkk acho q foi tudo",pt,0,0
Wed Mar 25 03:28:58 +0000 2020,1242654682922835968,"corrente dos signos

1° amor: escorpião
relação + longa: escorpião
pior relação: escorpião
melhor relação: peixes
mãe: touro
pai: libra
bff: mtos 🥰
pior signo: 
melhor signo: dizem q é peixes
meu signo: peixes
ascendente: touro
lua: peixes
vênus: aquário",pt,0,5
Wed Mar 25 02:19:53 +0000 2020,1242637299256524800,Puts... https://t.co/tkq0ofZHvt,en,0,0
Tue Mar 24 19:02:10 +0000 2020,1242527142463901699,"""Li um texto que dizia que o novo epicentro de coronavírus será os EUA"" - ALMEIDA, Rebeca - 2020",pt,0,0
Tue Mar 24 17:23:23 +0000 2020,1242502281028870145,"FIZ O TEXTO E A ARTE DO JEITINHO QUE PEDIU AI DEPOIS QUE ENTREGO: ""FICOU ÓTIMO MAS VC PODE MUDAR O TRABALHO INTEIRO PQ ORRA EU DECIDI COMPARTILHAR COM MAIS 10 TRABALHADORES ENTÃO VAI MUDAR TODO O CONTEÚDO""......... 💪🤪✌️ freelancer acaba com coronavirus veja mensagem abaixo",pt,0,5
Sun Oct 21 15:15:03 +0000 2018,1054028295124193281,"Se tem uma coisa que eu gosto é entrar em evento de festa, depois da festa, e ver a galera que perdeu a mãe, o pai e meias na festa.",pt,0,0
Sat Oct 20 16:40:47 +0000 2018,1053687482808705024,"@gioxira desculpa, o BuzzFeed não me deixa terminar meu trabalho",pt,0,0
Sat Oct 20 16:39:36 +0000 2018,1053687188288880641,@gioxira Tem até cara de quem faz constituição de rep. e luta para que sigam as regras.,pt,0,0
Sat Oct 20 16:38:36 +0000 2018,1053686933610815488,@_sadyuri eu acho tendência,pt,0,0
Sat Oct 20 16:38:02 +0000 2018,1053686793969827841,"@gioxira Ahhhhh, amei",pt,0,0
Sat Oct 20 16:33:26 +0000 2018,1053685634727063554,@gioxira O que diz sobre bruxa cerimonial?,pt,0,0
Sat Oct 20 16:31:01 +0000 2018,1053685024711696385,@_sadyuri itimalia,en,0,1
Sat Oct 20 16:29:29 +0000 2018,1053684638982553600,"@_sadyuri Por favor pare agora, trecho de uma música que não lembro",pt,0,0
Sat Oct 20 16:27:26 +0000 2018,1053684123854913536,@gioxira E você?,pt,0,0
Sat Oct 20 16:19:13 +0000 2018,1053682056251752448,"Tirei Bruxa do Kaos! https://t.co/HeSLncBOUQ

uma bruxa contemporânea no mundo contemporâneo fazendo um trabalho sobre contemporaneidade.",pt,0,1
Sat Oct 20 02:47:59 +0000 2018,1053477903827169282,O ruim de vir no bar do português é que não dá nem para fugir sem pagar.,pt,0,0
Fri Oct 19 13:57:24 +0000 2018,1053283981427466242,Brava porque passarei muito tempo na Unesp e terei que gastar dinheiro com comida. Infernooooo!,pt,0,0
Fri Oct 19 13:55:35 +0000 2018,1053283522805415936,"Enquanto voltava da faculdade achei um puff na rua. Eu e Beck o chutamos intensamente gritando: Bolsonaro o caralho! 
Puff fiction, tempos de violência.",pt,0,5
Fri Oct 19 00:03:35 +0000 2018,1053074144227704837,@gioxira O seu tava top.,pt,0,0
Thu Oct 18 18:52:19 +0000 2018,1052995809451626502,"Eu olhei no fundo dos olhos daquele arquivo e gritei: 
""VOCÊ CONSEGUE VER UM LEAD AQUI?!"".",pt,0,0
Thu Oct 18 01:30:49 +0000 2018,1052733709131141126,"Logo após, ele pergunta o placar do jogo e volta a fazer a chamada. Eu amo um professor.",pt,0,2
Thu Oct 18 01:29:52 +0000 2018,1052733470806614017,"""Se o Bolsonaro quiser estamos aí, qualquer coisa, se eu não souber, eu pergunto pro Paulo Guedes"" - NAPOLITANO, Carlo",pt,0,2
Wed Oct 17 20:12:15 +0000 2018,1052653539300966401,@_sadyuri Exatamente!!! Dilma mulher guerreira!,pt,0,2
Wed Oct 17 17:28:23 +0000 2018,1052612298672676864,"Além do horizonte, existe um lugar, bonito e tranquilo, pra Dara mijarrrrr

Dara, dara, dara, dara",pt,0,1
Wed Oct 17 17:21:56 +0000 2018,1052610676013850626,@_vitorsoares__ Sim!!! Teve até fotinha da primeira venda e era uma mulher! hahaha que top,pt,0,1
Wed Oct 17 16:45:08 +0000 2018,1052601414684434432,"Se vocês olharem bem a bandeira canadense, o símbolo não é uma folha de bordo, mas sim de cannabis.",pt,0,2
Tue Oct 16 14:47:30 +0000 2018,1052209425166020608,Oh sinuca por que acabastes com a minha vida?,pt,0,1
Tue Oct 16 04:51:07 +0000 2018,1052059337831718912,Acabei de fazer uma GELEXPRESS. Geleia de Goiabada de Microondas Express.,pt,0,1
Sun Oct 14 13:32:49 +0000 2018,1051465852854431744,@axuortx Ossos do ofício,pt,0,0
Sun Oct 14 13:32:13 +0000 2018,1051465700949274624,@_sadyuri Hahahah exato! Tem lead no meu cu.,pt,0,1
Sun Oct 14 13:28:05 +0000 2018,1051464661672124416,@_sadyuri Hahahaha eu amei,pt,0,0
Sun Oct 14 04:57:41 +0000 2018,1051336214383681537,@dthfmdrnst Achei chique.,pt,0,1
Sun Oct 14 04:55:52 +0000 2018,1051335760396394496,"Teve um dia muito louco, onde estava tão frio que o Juca fora de tênis falar da nossa escolha às 7:15 da manhã. Momentos.",pt,0,0
Sun Oct 14 04:52:41 +0000 2018,1051334959204585477,"Hoje minha vó desmentiu a minha vida inteira me contando a história dela e dizendo que nosso sobrenome é Frazzi e não Fratzzi, nunca acreditei no bisa, ele era louco mas estava certo.",pt,0,3
Sun Oct 14 04:46:37 +0000 2018,1051333431475474432,"Guilherme me fez lembrar de ""Chico Mineiro"", que consequentemente me fez lembrar do Juca, logo pela manhã, com suas sandálias confortáveis e nada ortopédicas para um senhor de 65 anos. Saudade.",pt,0,0
Sun Oct 14 04:43:29 +0000 2018,1051332642237497344,"@nimbussx Exato!!! E se acham porque escutam de Chico Buarque até Criolo. Meu bem, já passou um café ao som de Tônico e Tinoco?",pt,0,0
Sat Oct 13 22:57:51 +0000 2018,1051245661558120448,@AlissonBiglia Acreditam,pt,0,1
Fri Oct 12 21:52:05 +0000 2018,1050866723065393153,@gioxira Só se eu tivesse uma vagina dentada.,pt,0,1
Fri Oct 12 17:19:28 +0000 2018,1050798116063141889,EU AMO UM HOMEM! (espero não me arrepender dessa declaração). https://t.co/RJY04BFaTE,pt,0,3
Fri Oct 12 17:16:40 +0000 2018,1050797411470331905,Eles estão por toda parte 👀 https://t.co/Pu6Fv9dElj,pt,0,1
Fri Oct 12 17:13:37 +0000 2018,1050796645208731648,@_rebkj Eu tentei ao máximo,pt,0,0
Fri Oct 12 06:23:57 +0000 2018,1050633149288304640,"@_sadyuri Te entendo, miga. Pensa bem, às vezes é melhor priorizar a saúde mental. Mas você pode ligar o Foda-se e bater com seus textos nesses fascistas!",pt,0,0
Fri Oct 12 02:48:54 +0000 2018,1050579030481747971,@dthfmdrnst saúde mental &gt;&gt;&gt;,pt,0,1
Fri Oct 12 01:44:27 +0000 2018,1050562811917557761,"Como podemos ver, dominar o mundo é pesado a ponto de derrubá-la. Mas Laura segue firme com suas botas confortáveis em sua revolução feminista mirim.",pt,0,1
Fri Oct 12 01:42:11 +0000 2018,1050562240020004864,Essa mulher dominará o mundo!!! Confira: https://t.co/moOazdQshv,pt,0,1
Fri Oct 12 00:52:43 +0000 2018,1050549792751984640,"""Se come da sono, se acorda da fome"" - VIEIRA, Marcos",pt,0,0
Fri Oct 12 00:04:32 +0000 2018,1050537667916718080,"@Leo_Stocco Eu só quero um lar em Botucatu, nos proporcione isso Leonardo",pt,0,0
Thu Oct 11 23:58:47 +0000 2018,1050536219162157062,"Glória a Deuxxx que comprar roupa para os outros não é uma fase de concurso público, porque eu estaria definitivamente desclassificada.",pt,0,0
Thu Oct 11 04:08:12 +0000 2018,1050236597856362497,Eu amo meu colchão.,pt,0,0
Thu Oct 11 03:50:50 +0000 2018,1050232229375426562,@_rebkj Que coisa linda de ser lida.,pt,0,0
Thu Oct 11 03:49:43 +0000 2018,1050231948436754433,@FeioSujoMal @sayuri_ellen Eu vivi para ver uma citação de gabi no twitter.,pt,0,0
Thu Oct 11 03:48:39 +0000 2018,1050231678067720195,"O nome dele é Fernando, talvez por isso prefira o Fernando Haddad.",pt,0,0
Wed Oct 10 16:20:42 +0000 2018,1050058550523904001,"O sr. Sorvete vende sorvetes na garagem da Prata. Ele declara aos 4 ventos: ""sou paulista! Voto no Haddad e no França, quero vender meu sorvete e que o Bauru Basquete jogue direito. Tá parecendo o Dória?! Que abandona nós no meio do caminho, e o open bar?""",pt,0,1
Wed Oct 10 12:44:26 +0000 2018,1050004124836737024,"@FeioSujoMal Ai que tristeza, talvez você esteja certo.",pt,0,0
Wed Oct 10 12:43:37 +0000 2018,1050003920725118976,@dthfmdrnst Eu precisava desse biscoito.,pt,0,1
Wed Oct 10 11:46:22 +0000 2018,1049989511822884864,"""Música de mafioso, porque fascista eu não vou ser"" - NAPOLITANO, Carlo",pt,0,1
Tue Oct 09 15:09:57 +0000 2018,1049678360664772610,"Quem posta foto toda se achando quando estamos num momento tão tenso de eleições? Amigxs, EU QUERO É LER TEXTÃO, VER AS OPINIÕES, BATER EM FASCISTA,  não ficar vendo foto, é muito amor próprio que nem sei. 
E se for pra ver foto que seja com a legenda do Haddad. Ui, desabafei.",pt,0,5
